source_id,candidate_id,formula,surface,facet,reaction,adsorbate,site,reaction_energy,source,fallback_used
UmVhY3Rpb246MzkxNzUy,Ag9Tc3|Ag3Tc|111,Ag9Tc3,Ag3Tc,111,CO(g) + 2* -> C* + O*,O,top,-2.2915906374779524,Catalysis-Hub,False
UmVhY3Rpb246MzkxNzg3,Ag9Ru3|Ag3Ru|111,Ag9Ru3,Ag3Ru,111,CO(g) + 2* -> C* + O*,O,top,-0.8455142964754714,Catalysis-Hub,False
UmVhY3Rpb246MzkxOTM0,Ag9Pt3|Ag3Pt|111,Ag9Pt3,Ag3Pt,111,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,hollow,6.316874596550065,Catalysis-Hub,False
UmVhY3Rpb246MzkyMDI5,Cu9Y3|Cu3Y|111,Cu9Y3,Cu3Y,111,CO(g) + 2* -> C* + O*,O,hollow,-0.9042074826735416,Catalysis-Hub,False
UmVhY3Rpb246MzkyMTE2,Cu9Hf3|Cu3Hf|111,Cu9Hf3,Cu3Hf,111,CO(g) + 2* -> C* + O*,O,hollow,-1.2490400710681797,Catalysis-Hub,False
UmVhY3Rpb246MzkyMjYx,Cr3Cu9|Cu3Cr|111,Cr3Cu9,Cu3Cr,111,CO(g) + 2* -> C* + O*,O,hollow,-1.7802802990714781,Catalysis-Hub,False
UmVhY3Rpb246MzkyMjkw,Cu9Mo3|Cu3Mo|111,Cu9Mo3,Cu3Mo,111,CO(g) + 2* -> C* + O*,O,top,-2.0678448975755828,Catalysis-Hub,False
UmVhY3Rpb246MzkyMzE4,Cu9Re3|Cu3Re|111,Cu9Re3,Cu3Re,111,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,top,-3.6284378989824972,Catalysis-Hub,False
UmVhY3Rpb246MzkwNDA1,Pd9V3|Pd3V|111,Pd9V3,Pd3V,111,O2(g) + 2* -> 2O*,O,top,-7.124166422564485,Catalysis-Hub,False
UmVhY3Rpb246MzkwNDky,Pd9W3|Pd3W|111,Pd9W3,Pd3W,111,O2(g) + 2* -> 2O*,O,top,-8.581992911368616,Catalysis-Hub,False
UmVhY3Rpb246MzkwNTc5,Ir3Pd9|Pd3Ir|111,Ir3Pd9,Pd3Ir,111,O2(g) + 2* -> 2O*,O,hollow,-3.3137840955650972,Catalysis-Hub,False
UmVhY3Rpb246MzkwODEy,Au9La3|Au3La|111,Au9La3,Au3La,111,O2(g) + 2* -> 2O*,O,hollow,-4.8774601465602245,Catalysis-Hub,False
UmVhY3Rpb246MzkwOTI4,Au9Ti3|Au3Ti|111,Au9Ti3,Au3Ti,111,O2(g) + 2* -> 2O*,O,top,-7.556072582364322,Catalysis-Hub,False
UmVhY3Rpb246MzkxMTEy,Au9Re3|Au3Re|111,Au9Re3,Au3Re,111,NO2(g) + 3* -> N* + 2O*,O,top,-8.923160398635673,Catalysis-Hub,False
UmVhY3Rpb246MzkxMjE1,Au9Rh3|Au3Rh|111,Au9Rh3,Au3Rh,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,4.047467631384052,Catalysis-Hub,False
UmVhY3Rpb246MzkxMjgz,Au9Mn3|Au3Mn|111,Au9Mn3,Au3Mn,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,4.94233045256783,Catalysis-Hub,False
UmVhY3Rpb246MzkxNDA0,Ag9Sc3|Ag3Sc|111,Ag9Sc3,Ag3Sc,111,NO(g) + 2* -> N* + O*,O,hollow,-3.687735994011746,Catalysis-Hub,False
UmVhY3Rpb246MzkxOTM1,Ag9Pt3|Ag3Pt|111,Ag9Pt3,Ag3Pt,111,CO(g) + 2* -> C* + O*,O,hollow,2.9399693423314375,Catalysis-Hub,False
UmVhY3Rpb246MzkyMzE5,Cu9Re3|Cu3Re|111,Cu9Re3,Cu3Re,111,CO(g) + 2* -> C* + O*,O,top,-2.4416256365744857,Catalysis-Hub,False
UmVhY3Rpb246Mzg5Mzgy,Fe9Mo3|Fe3Mo|111,Fe9Mo3,Fe3Mo,111,N2O(g) + 3* -> 2N* + O*,O,hollow,-6.013986995899586,Catalysis-Hub,False
UmVhY3Rpb246Mzg5NTI1,Mn9Os3|Mn3Os|111,Mn9Os3,Mn3Os,111,N2O(g) + 3* -> 2N* + O*,O,hollow,-6.37129858880985,Catalysis-Hub,False
UmVhY3Rpb246Mzg5NjE3,Pt9Sc3|Pt3Sc|111,Pt9Sc3,Pt3Sc,111,N2O(g) + 3* -> 2N* + O*,O,hollow,-0.9846510002109881,Catalysis-Hub,False
UmVhY3Rpb246MzkxMTEz,Au9Re3|Au3Re|111,Au9Re3,Au3Re,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,top,-4.014913292618303,Catalysis-Hub,False
UmVhY3Rpb246MzkxMjE2,Au9Rh3|Au3Rh|111,Au9Rh3,Au3Rh,111,H2O(g) + 3* -> 2H* + O*,O,hollow,1.4436481332321591,Catalysis-Hub,False
UmVhY3Rpb246MzkxMjg0,Au9Mn3|Au3Mn|111,Au9Mn3,Au3Mn,111,H2O(g) + 3* -> 2H* + O*,O,hollow,1.7235551760221597,Catalysis-Hub,False
UmVhY3Rpb246MzkxNDA1,Ag9Sc3|Ag3Sc|111,Ag9Sc3,Ag3Sc,111,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,O,hollow,4.989866699388244,Catalysis-Hub,False
UmVhY3Rpb246MzkxNjk2,Ag9W3|Ag3W|111,Ag9W3,Ag3W,111,NO2(g) + 3* -> N* + 2O*,O,top,-11.535289573346972,Catalysis-Hub,False
UmVhY3Rpb246MzkxNzU0,Ag9Tc3|Ag3Tc|111,Ag9Tc3,Ag3Tc,111,NO2(g) + 3* -> N* + 2O*,O,top,-8.551301735746392,Catalysis-Hub,False
UmVhY3Rpb246MzkxNzg5,Ag9Ru3|Ag3Ru|111,Ag9Ru3,Ag3Ru,111,NO2(g) + 3* -> N* + 2O*,O,top,-5.231461202640503,Catalysis-Hub,False
UmVhY3Rpb246MzkyMDMx,Cu9Y3|Cu3Y|111,Cu9Y3,Cu3Y,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-6.5418260729368285,Catalysis-Hub,False
UmVhY3Rpb246MzkyMTE4,Cu9Hf3|Cu3Hf|111,Cu9Hf3,Cu3Hf,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-8.12074893423619,Catalysis-Hub,False
UmVhY3Rpb246MzkyMjYz,Cr3Cu9|Cu3Cr|111,Cr3Cu9,Cu3Cr,111,NO2(g) + 3* -> N* + 2O*,O,hollow,-8.330175363526223,Catalysis-Hub,False
UmVhY3Rpb246MzkyMjky,Cu9Mo3|Cu3Mo|111,Cu9Mo3,Cu3Mo,111,NO2(g) + 3* -> N* + 2O*,O,top,-8.865849822739847,Catalysis-Hub,False
UmVhY3Rpb246Mzg4Mjk2,Ni9Ti3|Ni3Ti|111,Ni9Ti3,Ni3Ti,111,O2(g) + 2* -> 2O*,O,hollow,-6.79221529516235,Catalysis-Hub,False
UmVhY3Rpb246Mzg5Mzgz,Fe9Mo3|Fe3Mo|111,Fe9Mo3,Fe3Mo,111,H2O2(g) + 4* -> 2H* + 2O*,O,hollow,-7.126970283862875,Catalysis-Hub,False
UmVhY3Rpb246Mzg5NTI2,Mn9Os3|Mn3Os|111,Mn9Os3,Mn3Os,111,H2O2(g) + 4* -> 2H* + 2O*,O,hollow,-6.999743186069509,Catalysis-Hub,False
UmVhY3Rpb246Mzg5NjE4,Pt9Sc3|Pt3Sc|111,Pt9Sc3,Pt3Sc,111,H2O2(g) + 4* -> 2H* + 2O*,O,hollow,-3.9306550112680725,Catalysis-Hub,False
UmVhY3Rpb246MzkxMTE0,Au9Re3|Au3Re|111,Au9Re3,Au3Re,111,H2O(g) + 3* -> 2H* + O*,O,top,-2.3381893161696325,Catalysis-Hub,False
UmVhY3Rpb246MzkxNDA2,Ag9Sc3|Ag3Sc|111,Ag9Sc3,Ag3Sc,111,CO(g) + 2* -> C* + O*,O,hollow,0.4890937401272595,Catalysis-Hub,False
UmVhY3Rpb246MzkxNjk3,Ag9W3|Ag3W|111,Ag9W3,Ag3W,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,top,-6.448282042833171,Catalysis-Hub,False
UmVhY3Rpb246MzkxNzU1,Ag9Tc3|Ag3Tc|111,Ag9Tc3,Ag3Tc,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,top,-3.7272129091381885,Catalysis-Hub,False
UmVhY3Rpb246MzkxNzkw,Ag9Ru3|Ag3Ru|111,Ag9Ru3,Ag3Ru,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,top,-0.9845497740263909,Catalysis-Hub,False
UmVhY3Rpb246MzkyMDMy,Cu9Y3|Cu3Y|111,Cu9Y3,Cu3Y,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-1.4486767971195604,Catalysis-Hub,False
UmVhY3Rpb246MzkyMTE5,Cu9Hf3|Cu3Hf|111,Cu9Hf3,Cu3Hf,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-2.688527175518402,Catalysis-Hub,False
UmVhY3Rpb246MzkyMjY0,Cr3Cu9|Cu3Cr|111,Cr3Cu9,Cu3Cr,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,hollow,-3.2235114178131425,Catalysis-Hub,False
UmVhY3Rpb246MzkyMjkz,Cu9Mo3|Cu3Mo|111,Cu9Mo3,Cu3Mo,111,OCHOH(g) + 5* -> C* + 2H* + 2O*,O,top,-3.827198145927696,Catalysis-Hub,False
UmVhY3Rpb246MzkyMzIx,Cu9Re3|Cu3Re|111,Cu9Re3,Cu3Re,111,NO2(g) + 3* -> N* + 2O*,O,top,-8.876128242738787,Catalysis-Hub,False
UmVhY3Rpb246Mzg5Mzg0,Fe9Mo3|Fe3Mo|111,Fe9Mo3,Fe3Mo,111,H2SO4(g) + 7* -> 2H* + 4O* + S*,O,hollow,-12.145083488559976,Catalysis-Hub,False
UmVhY3Rpb246Mzg5NTI3,Mn9Os3|Mn3Os|111,Mn9Os3,Mn3Os,111,H2SO4(g) + 7* -> 2H* + 4O* + S*,O,hollow,-11.76377757676346,Catalysis-Hub,False
UmVhY3Rpb246Mzg5NjE5,Pt9Sc3|Pt3Sc|111,Pt9Sc3,Pt3Sc,111,H2SO4(g) + 7* -> 2H* + 4O* + S*,O,hollow,-5.207322664567982,Catalysis-Hub,False
UmVhY3Rpb246MzkwMjY0,Pd9Sc3|Pd3Sc|111,Pd9Sc3,Pd3Sc,111,SO2(g) + 3* -> 2O* + S*,O,hollow,-3.4793747540627464,Catalysis-Hub,False
UmVhY3Rpb246MzkxNjk4,Ag9W3|Ag3W|111,Ag9W3,Ag3W,111,H2O(g) + 3* -> 2H* + O*,O,top,-3.685361120575294,Catalysis-Hub,False
UmVhY3Rpb246MzkxNzU2,Ag9Tc3|Ag3Tc|111,Ag9Tc3,Ag3Tc,111,H2O(g) + 3* -> 2H* + O*,O,top,-2.131575319183071,Catalysis-Hub,False
UmVhY3Rpb246MzkxNzkx,Ag9Ru3|Ag3Ru|111,Ag9Ru3,Ag3Ru,111,H2O(g) + 3* -> 2H* + O*,O,top,-0.8349885250737543,Catalysis-Hub,False
UmVhY3Rpb246MzkxOTM4,Ag9Pt3|Ag3Pt|111,Ag9Pt3,Ag3Pt,111,NO2(g) + 3* -> N* + 2O*,O,hollow,0.6991008604725266,Catalysis-Hub,False
UmVhY3Rpb246MzkyMDMz,Cu9Y3|Cu3Y|111,Cu9Y3,Cu3Y,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-1.2404223619688537,Catalysis-Hub,False
UmVhY3Rpb246MzkyMTIw,Cu9Hf3|Cu3Hf|111,Cu9Hf3,Cu3Hf,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-2.1354401519730573,Catalysis-Hub,False
UmVhY3Rpb246MzkyMjY1,Cr3Cu9|Cu3Cr|111,Cr3Cu9,Cu3Cr,111,H2O(g) + 3* -> 2H* + O*,O,hollow,-2.1391841662644993,Catalysis-Hub,False
UmVhY3Rpb246MzkyMjk0,Cu9Mo3|Cu3Mo|111,Cu9Mo3,Cu3Mo,111,H2O(g) + 3* -> 2H* + O*,O,top,-2.455306295874948,Catalysis-Hub,False
UmVhY3Rpb246NDM2MzY5,Ag20V4|Ag5V-fcc-SPIN1|111,Ag20V4,Ag5V-fcc-SPIN1,111,0.5O2(g) + * -> O*,O,,-0.4179230049999916,Catalysis-Hub,False
UmVhY3Rpb246NDM2Mzcx,Au55Re25|Au11Re5-fcc-SPIN2|111,Au55Re25,Au11Re5-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.08837589500001286,Catalysis-Hub,False
UmVhY3Rpb246NDM2Mzcz,Pt20Sc4|Pt5Sc-fcc-SPIN2|111,Pt20Sc4,Pt5Sc-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.4583280450000018,Catalysis-Hub,False
UmVhY3Rpb246NDE2NzYw,Fe3Nb9|Nb3Fe|111,Fe3Nb9,Nb3Fe,111,H2SO3(g) + 6* -> 2H* + 3O* + S*,O,hollow,-15.591247700745953,Catalysis-Hub,False
UmVhY3Rpb246NDM2Mzc2,Au4Cu20|AuCu5-fcc-SPIN2|111,Au4Cu20,AuCu5-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-1.3257911449999966,Catalysis-Hub,False
UmVhY3Rpb246NDM2Mzc5,Ag20Ru4|Ag5Ru-fcc-SPIN2|111,Ag20Ru4,Ag5Ru-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.2922844950000041,Catalysis-Hub,False
UmVhY3Rpb246NDM2Mzgx,Pt80|Pt80-fcc-SPIN2|111,Pt80,Pt80-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.4196061250000298,Catalysis-Hub,False
UmVhY3Rpb246NDM2Mzgz,Co4Pt20|CoPt5-fcc-SPIN2|111,Co4Pt20,CoPt5-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.19452718499999833,Catalysis-Hub,False
UmVhY3Rpb246NDM2Mzg2,Ag20Pt4|Ag5Pt-fcc-SPIN2|111,Ag20Pt4,Ag5Pt-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.18269174499999963,Catalysis-Hub,False
UmVhY3Rpb246NDM2Mzg5,Au20Rh4|Au5Rh-fcc-SPIN2|111,Au20Rh4,Au5Rh-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.1524184750000046,Catalysis-Hub,False
UmVhY3Rpb246NDM2Mzky,Cu20Mo4|Cu5Mo-fcc-SPIN2|111,Cu20Mo4,Cu5Mo-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-1.8877683649999994,Catalysis-Hub,False
UmVhY3Rpb246NDM2Mzk1,Cr4Pt20|CrPt5-fcc-SPIN1|111,Cr4Pt20,CrPt5-fcc-SPIN1,111,0.5O2(g) + * -> O*,O,,-0.3148185850000118,Catalysis-Hub,False
UmVhY3Rpb246NDM2Mzk4,Pt20W4|Pt5W-fcc-SPIN2|111,Pt20W4,Pt5W-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.47156165500001634,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDAx,Ir4Pt20|IrPt5-fcc-SPIN2|111,Ir4Pt20,IrPt5-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.7945388450000053,Catalysis-Hub,False
UmVhY3Rpb246NDEwODM0,Os6Sc6|OsSc|101,Os6Sc6,OsSc,101,O2(g) + 2* -> 2O*,O,hollow,-8.200000593166806,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDA0,Ag20Y4|Ag5Y-fcc-SPIN2|111,Ag20Y4,Ag5Y-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.016121665000000007,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDA3,Ni4Pt20|NiPt5-fcc-SPIN2|111,Ni4Pt20,NiPt5-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.20379941499999177,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDA5,Pt71Re9|Pt71Re9-fcc-SPIN2|111,Pt71Re9,Pt71Re9-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.5351850750000153,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDEx,Au20V4|Au5V-fcc-SPIN2|111,Au20V4,Au5V-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.06570966499999997,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDE0,Au20Co4|Au5Co-fcc-SPIN2|111,Au20Co4,Au5Co-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.285674604999997,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDE3,Ag20Ir4|Ag5Ir-fcc-SPIN2|111,Ag20Ir4,Ag5Ir-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.3399995749999931,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDIw,Ag20Nb4|Ag5Nb-fcc-SPIN2|111,Ag20Nb4,Ag5Nb-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.6373029349999939,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDIz,Ag20Pd4|Ag5Pd-fcc-SPIN2|111,Ag20Pd4,Ag5Pd-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.08736717500001134,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDI2,Pt20Tc4|Pt5Tc-fcc-SPIN2|111,Pt20Tc4,Pt5Tc-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.5594252949999827,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDI5,Cu20Mn4|Cu5Mn-fcc-SPIN1|111,Cu20Mn4,Cu5Mn-fcc-SPIN1,111,0.5O2(g) + * -> O*,O,,-1.742917735000006,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDMx,Au71Re9|Au71Re9-fcc-SPIN2|111,Au71Re9,Au71Re9-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.6265688350000005,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDMz,La4Pt20|LaPt5-fcc-SPIN2|111,La4Pt20,LaPt5-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.4544913750000035,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDM2,Pt20Ru4|Pt5Ru-fcc-SPIN2|111,Pt20Ru4,Pt5Ru-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.6202824449999866,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDM5,Cr4Pt20|CrPt5-fcc-SPIN2|111,Cr4Pt20,CrPt5-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.18093322499998976,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDQy,Cu20Fe4|Cu5Fe-fcc-SPIN2|111,Cu20Fe4,Cu5Fe-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.6814086149999952,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDQ0,Pt71Ta9|Pt71Ta9-fcc-SPIN2|111,Pt71Ta9,Pt71Ta9-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.4658219949999989,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDQ2,Co4Cu20|CoCu5-fcc-SPIN1|111,Co4Cu20,CoCu5-fcc-SPIN1,111,0.5O2(g) + * -> O*,O,,-1.4845765150000005,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDQ5,Pt20Ti4|Pt5Ti-fcc-SPIN2|111,Pt20Ti4,Pt5Ti-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.14053187499999353,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDUy,Au20Y4|Au5Y-fcc-SPIN2|111,Au20Y4,Au5Y-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.6139290450000061,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDU1,Au20Mo4|Au5Mo-fcc-SPIN2|111,Au20Mo4,Au5Mo-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.24843744500000753,Catalysis-Hub,False
UmVhY3Rpb246NDE2NzYz,Fe3Nb9|Nb3Fe|111,Fe3Nb9,Nb3Fe,111,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,O,hollow,-8.251301670941302,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDU4,Cu20Sc4|Cu5Sc-fcc-SPIN2|111,Cu20Sc4,Cu5Sc-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-1.219447395000003,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDYx,Cu20Pd4|Cu5Pd-fcc-SPIN2|111,Cu20Pd4,Cu5Pd-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-1.311168065000004,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDY0,Ag20Cr4|Ag5Cr-fcc-SPIN1|111,Ag20Cr4,Ag5Cr-fcc-SPIN1,111,0.5O2(g) + * -> O*,O,,-0.5939326350000016,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDY3,Au20Pd4|Au5Pd-fcc-SPIN2|111,Au20Pd4,Au5Pd-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.44106279499999346,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDY5,Au55Pt16Ta9|Au55Pt16Ta9-fcc-SPIN2|111,Au55Pt16Ta9,Au55Pt16Ta9-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.2965979749999974,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDcx,Cu20Ru4|Cu5Ru-fcc-SPIN2|111,Cu20Ru4,Cu5Ru-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-1.5271757550000018,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDc0,Au20Ru4|Au5Ru-fcc-SPIN2|111,Au20Ru4,Au5Ru-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.04189262500000268,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDc2,Au71Ta9|Au71Ta9-fcc-SPIN2|111,Au71Ta9,Au71Ta9-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.3859801149999953,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDc3,Au55Os16Ta9|Au55Os16Ta9-fcc-SPIN2|111,Au55Os16Ta9,Au55Os16Ta9-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.11890323500000477,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDc5,Os4Pt20|OsPt5-fcc-SPIN2|111,Os4Pt20,OsPt5-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.7285775949999902,Catalysis-Hub,False
UmVhY3Rpb246NDE2NzY0,Fe3Nb9|Nb3Fe|111,Fe3Nb9,Nb3Fe,111,CH3CHO(g) + 7* -> 2C* + 4H* + O*,O,hollow,-5.915176882631954,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDgy,Au4Pt20|AuPt5-fcc-SPIN2|111,Au4Pt20,AuPt5-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.5574114150000042,Catalysis-Hub,False
UmVhY3Rpb246NDEwOTM5,Rh3Sc9|Sc3Rh|111,Rh3Sc9,Sc3Rh,111,CO2(g) + 3* -> C* + 2O*,O,hollow,-8.062800523637634,Catalysis-Hub,False
UmVhY3Rpb246NDExMTM4,Pd6Sc6|PdSc|101,Pd6Sc6,PdSc,101,CO2(g) + 3* -> C* + 2O*,O,bridge,-4.118150289823461,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDg1,Ag20V4|Ag5V-fcc-SPIN2|111,Ag20V4,Ag5V-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,0.24178432499999758,Catalysis-Hub,False
UmVhY3Rpb246NDExNTIz,In3Sc9|Sc3In|111,In3Sc9,Sc3In,111,CO2(g) + 3* -> C* + 2O*,O,hollow,-8.120263483027884,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDg3,Pt71W9|Pt71W9-fcc-SPIN2|111,Pt71W9,Pt71W9-fcc-SPIN2,111,0.5O2(g) + * -> O*,O,,-0.47746460500002286,Catalysis-Hub,False
UmVhY3Rpb246NDM2NDg5,Co4Pt20|CoPt5-fcc-SPIN1|111,Co4Pt20,CoPt5-fcc-SPIN1,111,0.5O2(g) + * -> O*,O,,-0.473608755000015,Catalysis-Hub,False
UmVhY3Rpb246NDEwODM5,Os6Sc6|OsSc|101,Os6Sc6,OsSc,101,SO2(g) + 3* -> 2O* + S*,O,hollow,-8.683937367861517,Catalysis-Hub,False
UmVhY3Rpb246NDEwODk1,Ir3Sc9|Sc3Ir|111,Ir3Sc9,Sc3Ir,111,CO2(g) + 3* -> C* + 2O*,O,hollow,-7.7424561395328055,Catalysis-Hub,False
UmVhY3Rpb246NDExMTA1,Pd3Sc9|Sc3Pd|111,Pd3Sc9,Sc3Pd,111,CO2(g) + 3* -> C* + 2O*,O,hollow,-8.347014584125645,Catalysis-Hub,False
UmVhY3Rpb246NDExNDM3,Ga3Tc9|Tc3Ga|111,Ga3Tc9,Tc3Ga,111,H2O(g) - H2(g) + * -> O*,O,hollow|A_A_A|FCC,-1.0389632896587386,Catalysis-Hub,False
UmVhY3Rpb246NDUwOTYw,Ti18N12|Ti3N2-mp-1187591-C|100,Ti18N12,Ti3N2-mp-1187591-C,100,H2O(g) - 0.5H2(g) + * -> HO*,OH,site6,-2.0339649850000114,Catalysis-Hub,False
UmVhY3Rpb246NDUwOTYy,Ti18N12|Ti3N2-mp-1187591-C|100,Ti18N12,Ti3N2-mp-1187591-C,100,H2O(g) - 0.5H2(g) + * -> HO*,OH,site13,-0.42240588500004606,Catalysis-Hub,False
UmVhY3Rpb246NDUwOTcw,Ti18N12|Ti3N2-mp-1187591-C|100,Ti18N12,Ti3N2-mp-1187591-C,100,H2O(g) - 0.5H2(g) + * -> HO*,OH,site2,-2.346046485000045,Catalysis-Hub,False
UmVhY3Rpb246NDUwOTc0,Ti18N12|Ti3N2-mp-1187591-C|100,Ti18N12,Ti3N2-mp-1187591-C,100,H2O(g) - 0.5H2(g) + * -> HO*,OH,site4,-2.341167755000015,Catalysis-Hub,False
UmVhY3Rpb246NDUwOTc4,Ti18N12|Ti3N2-mp-1187591-C|100,Ti18N12,Ti3N2-mp-1187591-C,100,H2O(g) - 0.5H2(g) + * -> HO*,OH,site1,-2.3462683550000065,Catalysis-Hub,False
UmVhY3Rpb246NDUwOTc5,Ti18N12|Ti3N2-mp-1187591-C|100,Ti18N12,Ti3N2-mp-1187591-C,100,H2O(g) - 0.5H2(g) + * -> HO*,OH,site3,-2.3435373750000394,Catalysis-Hub,False
UmVhY3Rpb246NDUwOTgw,Ti18N12|Ti3N2-mp-1187591-C|100,Ti18N12,Ti3N2-mp-1187591-C,100,H2O(g) - 0.5H2(g) + * -> HO*,OH,site5,-2.0742917050000074,Catalysis-Hub,False
UmVhY3Rpb246NDUwOTg1,Ti18N12|Ti3N2-mp-1187591-C|100,Ti18N12,Ti3N2-mp-1187591-C,100,H2O(g) - 0.5H2(g) + * -> HO*,OH,site10,-1.7015875650000112,Catalysis-Hub,False
UmVhY3Rpb246NDUwOTg2,Ti18N12|Ti3N2-mp-1187591-C|100,Ti18N12,Ti3N2-mp-1187591-C,100,H2O(g) - 0.5H2(g) + * -> HO*,OH,site11,-1.694849545000011,Catalysis-Hub,False
UmVhY3Rpb246NDUwOTkz,Ti18N12|Ti3N2-mp-1187591-C|100,Ti18N12,Ti3N2-mp-1187591-C,100,H2O(g) - 0.5H2(g) + * -> HO*,OH,site8,-1.7717397549999987,Catalysis-Hub,False
