source_id,candidate_id,formula,surface,facet,reaction,adsorbate,site,reaction_energy,source,fallback_used,dG_H
UmVhY3Rpb246MzYxNDUy,Bi6Pd6|BiPd|101,Bi6Pd6,BiPd,101,H2(g) + 2* -> 2H*,H,bridge,0.6375001376891873,Catalysis-Hub,False,0.6375001376891873
UmVhY3Rpb246MzcyNzQ4,Mo6Ti6|MoTi|101,Mo6Ti6,MoTi,101,H2(g) + 2* -> 2H*,H,hollow,-2.3681947647109496,Catalysis-Hub,False,-2.3681947647109496
UmVhY3Rpb246MzczMjE3,Ga6Hf6|GaHf|101,Ga6Hf6,GaHf,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,bridge,-16.21024178484913,Catalysis-Hub,False,-16.21024178484913
UmVhY3Rpb246MzczNDEz,Ag6Re6|AgRe|101,Ag6Re6,AgRe,101,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,H,bridge,-3.588059742587916,Catalysis-Hub,False,-3.588059742587916
UmVhY3Rpb246Mzc0MDQ5,Ru6Zn6|RuZn|101,Ru6Zn6,RuZn,101,CH3SH(g) + 6* -> C* + 4H* + S*,H,bridge,-3.513138366950102,Catalysis-Hub,False,-3.513138366950102
UmVhY3Rpb246Mzc0NzQy,Mo6Rh6|MoRh|101,Mo6Rh6,MoRh,101,C2H2(g) + 4* -> 2C* + 2H*,H,hollow,-2.212116933812524,Catalysis-Hub,False,-2.212116933812524
UmVhY3Rpb246Mzc1MjAz,Al6Fe6|AlFe|101,Al6Fe6,AlFe,101,CH3CHO(g) + 7* -> 2C* + 4H* + O*,H,hollow,-0.13797872355428353,Catalysis-Hub,False,-0.13797872355428353
UmVhY3Rpb246Mzc1NjAy,Au6Zn6|AuZn|101,Au6Zn6,AuZn,101,C2H2(g) + 4* -> 2C* + 2H*,H,bridge,4.91001516600312,Catalysis-Hub,False,4.91001516600312
UmVhY3Rpb246Mzc1ODc0,Rh6Tc6|RhTc|101,Rh6Tc6,RhTc,101,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,H,hollow,-2.6690468178879883,Catalysis-Hub,False,-2.6690468178879883
UmVhY3Rpb246Mzc2MDM4,Fe6Hg6|FeHg|101,Fe6Hg6,FeHg,101,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,H,bridge,4.368632846682544,Catalysis-Hub,False,4.368632846682544
UmVhY3Rpb246Mzc2ODI2,Hg6Ti6|HgTi|101,Hg6Ti6,HgTi,101,H2(g) + 2* -> 2H*,H,bridge,-1.326300536913493,Catalysis-Hub,False,-1.326300536913493
UmVhY3Rpb246MzYxNDUz,Bi6Pd6|BiPd|101,Bi6Pd6,BiPd,101,NH3(g) + 4* -> 3H* + N*,H,bridge,4.371721882990471,Catalysis-Hub,False,4.371721882990471
UmVhY3Rpb246MzcyNzQ5,Mo6Ti6|MoTi|101,Mo6Ti6,MoTi,101,NH3(g) + 4* -> 3H* + N*,H,hollow,-5.037189608910182,Catalysis-Hub,False,-5.037189608910182
UmVhY3Rpb246MzczMjE4,Ga6Hf6|GaHf|101,Ga6Hf6,GaHf,101,CH3OH(g) + 6* -> C* + 4H* + O*,H,bridge,-3.568749456200294,Catalysis-Hub,False,-3.568749456200294
UmVhY3Rpb246MzczODQ1,Nb6Pd6|NbPd|101,Nb6Pd6,NbPd,101,CH3CH3(g) + 8* -> 2C* + 6H*,H,hollow,-0.5295075430263978,Catalysis-Hub,False,-0.5295075430263978
UmVhY3Rpb246Mzc0MDUw,Ru6Zn6|RuZn|101,Ru6Zn6,RuZn,101,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,H,bridge,-3.9442624713377654,Catalysis-Hub,False,-3.9442624713377654
UmVhY3Rpb246Mzc0NDQx,Tc6Ti6|TcTi|101,Tc6Ti6,TcTi,101,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,H,hollow,-6.315985192805215,Catalysis-Hub,False,-6.315985192805215
UmVhY3Rpb246Mzc1MjA0,Al6Cd6|AlCd|101,Al6Cd6,AlCd,101,NH2(g) + 3* -> 2H* + N*,H,top,-2.307936923977934,Catalysis-Hub,False,-2.307936923977934
UmVhY3Rpb246Mzc2MDM5,Hf6W6|HfW|101,Hf6W6,HfW,101,NH2(g) + 3* -> 2H* + N*,H,hollow,-6.673504000179776,Catalysis-Hub,False,-6.673504000179776
UmVhY3Rpb246Mzc2MjYx,In6Sn6|InSn|101,In6Sn6,InSn,101,OCHOH(g) + 5* -> C* + 2H* + 2O*,H,top,4.317021967379105,Catalysis-Hub,False,4.317021967379105
UmVhY3Rpb246Mzc2ODI3,Hg6Ti6|HgTi|101,Hg6Ti6,HgTi,101,NH3(g) + 4* -> 3H* + N*,H,bridge,-3.0743303120154337,Catalysis-Hub,False,-3.0743303120154337
UmVhY3Rpb246Mzc2OTQ4,Ga6Sn6|GaSn|101,Ga6Sn6,GaSn,101,H2S(g) + 3* -> 2H* + S*,H,top,0.6547497060984142,Catalysis-Hub,False,0.6547497060984142
UmVhY3Rpb246Mzc3MTE5,Mn6Zr6|MnZr|101,Mn6Zr6,MnZr,101,H2O2(g) + 4* -> 2H* + 2O*,H,hollow,-10.115556572870673,Catalysis-Hub,False,-10.115556572870673
UmVhY3Rpb246MzczMjE5,Ga6Hf6|GaHf|101,Ga6Hf6,GaHf,101,H2S(g) + 3* -> 2H* + S*,H,bridge,-3.591545656910853,Catalysis-Hub,False,-3.591545656910853
UmVhY3Rpb246MzczNDE1,Ag6Re6|AgRe|101,Ag6Re6,AgRe,101,CH4(g) + 5* -> C* + 4H*,H,bridge,-1.0184227765411151,Catalysis-Hub,False,-1.0184227765411151
UmVhY3Rpb246Mzc0MDUx,Ru6Zn6|RuZn|101,Ru6Zn6,RuZn,101,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,H,bridge,-2.2360013175707536,Catalysis-Hub,False,-2.2360013175707536
UmVhY3Rpb246Mzc0NzQ0,Mo6Rh6|MoRh|101,Mo6Rh6,MoRh,101,CH2CH2(g) + 6* -> 2C* + 4H*,H,hollow,-1.3909191383048665,Catalysis-Hub,False,-1.3909191383048665
UmVhY3Rpb246Mzc1NjA0,Au6Zn6|AuZn|101,Au6Zn6,AuZn,101,CH2CH2(g) + 6* -> 2C* + 4H*,H,bridge,8.057145454121951,Catalysis-Hub,False,8.057145454121951
UmVhY3Rpb246Mzc1ODc2,Rh6Tc6|RhTc|101,Rh6Tc6,RhTc,101,CH4(g) + 5* -> C* + 4H*,H,hollow,-0.534965602443549,Catalysis-Hub,False,-0.534965602443549
UmVhY3Rpb246Mzc2MjYy,In6Sn6|InSn|101,In6Sn6,InSn,101,H2O(g) + 3* -> 2H* + O*,H,top,1.4694975873261455,Catalysis-Hub,False,1.4694975873261455
UmVhY3Rpb246Mzc2NDQ4,Cu6Ti6|CuTi|101,Cu6Ti6,CuTi,101,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,H,hollow,-4.473810832192953,Catalysis-Hub,False,-4.473810832192953
UmVhY3Rpb246Mzc3MTIw,Mn6Zr6|MnZr|101,Mn6Zr6,MnZr,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,hollow,-18.248678251367892,Catalysis-Hub,False,-18.248678251367892
UmVhY3Rpb246MzYxNDU1,Bi6Pd6|BiPd|101,Bi6Pd6,BiPd,101,CH3CH3(g) + 8* -> 2C* + 6H*,H,bridge,10.556159082195677,Catalysis-Hub,False,10.556159082195677
UmVhY3Rpb246MzcyNzUx,Mo6Ti6|MoTi|101,Mo6Ti6,MoTi,101,CH3CH3(g) + 8* -> 2C* + 6H*,H,hollow,-5.272810124399825,Catalysis-Hub,False,-5.272810124399825
UmVhY3Rpb246MzczMjIw,Ga6Hf6|GaHf|101,Ga6Hf6,GaHf,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,H,bridge,-13.65908910365215,Catalysis-Hub,False,-13.65908910365215
UmVhY3Rpb246MzczODQ3,Nb6Pd6|NbPd|101,Nb6Pd6,NbPd,101,H2O2(g) + 4* -> 2H* + 2O*,H,hollow,-8.65313272066237,Catalysis-Hub,False,-8.65313272066237
UmVhY3Rpb246Mzc0MDUy,Ru6Zn6|RuZn|101,Ru6Zn6,RuZn,101,CH3CHO(g) + 7* -> 2C* + 4H* + O*,H,bridge,-2.18070710525501,Catalysis-Hub,False,-2.18070710525501
UmVhY3Rpb246Mzc0NDQz,Tc6Ti6|TcTi|101,Tc6Ti6,TcTi,101,CH4(g) + 5* -> C* + 4H*,H,hollow,-1.876857718451788,Catalysis-Hub,False,-1.876857718451788
UmVhY3Rpb246Mzc0NzQ1,Mo6Rh6|MoRh|101,Mo6Rh6,MoRh,101,H2(g) + 2* -> 2H*,H,hollow,-1.277068068715323,Catalysis-Hub,False,-1.277068068715323
UmVhY3Rpb246Mzc1NjA1,Au6Zn6|AuZn|101,Au6Zn6,AuZn,101,H2(g) + 2* -> 2H*,H,bridge,1.04886442389585,Catalysis-Hub,False,1.04886442389585
UmVhY3Rpb246Mzc2Njg4,Cr6Sn6|CrSn|101,Cr6Sn6,CrSn,101,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,H,bridge,2.342072788907558,Catalysis-Hub,False,2.342072788907558
UmVhY3Rpb246Mzc2ODI5,Hg6Ti6|HgTi|101,Hg6Ti6,HgTi,101,CH3CH3(g) + 8* -> 2C* + 6H*,H,bridge,-0.7308021224095,Catalysis-Hub,False,-0.7308021224095
UmVhY3Rpb246Mzc2OTUw,Ga6Sn6|GaSn|101,Ga6Sn6,GaSn,101,CH3SH(g) + 6* -> C* + 4H* + S*,H,top,5.244505795672353,Catalysis-Hub,False,5.244505795672353
UmVhY3Rpb246Mzc3MTIx,Mn6Zr6|MnZr|101,Mn6Zr6,MnZr,101,CH3OH(g) + 6* -> C* + 4H* + O*,H,hollow,-6.067772336820326,Catalysis-Hub,False,-6.067772336820326
UmVhY3Rpb246MzczMjIx,Ga6Hf6|GaHf|101,Ga6Hf6,GaHf,101,CH3SH(g) + 6* -> C* + 4H* + S*,H,bridge,-3.2801655192448607,Catalysis-Hub,False,-3.2801655192448607
UmVhY3Rpb246MzczNDE3,Ag6Re6|AgRe|101,Ag6Re6,AgRe,101,OCHOH(g) + 5* -> C* + 2H* + 2O*,H,bridge,-3.7381229054319647,Catalysis-Hub,False,-3.7381229054319647
UmVhY3Rpb246MzczODQ4,Nb6Pd6|NbPd|101,Nb6Pd6,NbPd,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,hollow,-15.247036348153415,Catalysis-Hub,False,-15.247036348153415
UmVhY3Rpb246Mzc0MDUz,Al9Ru3|Al3Ru|111,Al9Ru3,Al3Ru,111,CH* + * -> C* + H*,H,top,1.8949482544303464,Catalysis-Hub,False,1.8949482544303464
UmVhY3Rpb246Mzc0NzQ2,Mo6Rh6|MoRh|101,Mo6Rh6,MoRh,101,NH3(g) + 4* -> 3H* + N*,H,hollow,-2.363779990018145,Catalysis-Hub,False,-2.363779990018145
UmVhY3Rpb246Mzc1NjA2,Au6Zn6|AuZn|101,Au6Zn6,AuZn,101,NH3(g) + 4* -> 3H* + N*,H,bridge,4.22349535289942,Catalysis-Hub,False,4.22349535289942
UmVhY3Rpb246Mzc1ODc4,Rh6Tc6|RhTc|101,Rh6Tc6,RhTc,101,OCHOH(g) + 5* -> C* + 2H* + 2O*,H,hollow,-3.1986663359259637,Catalysis-Hub,False,-3.1986663359259637
UmVhY3Rpb246Mzc2MjY0,In6Sn6|InSn|101,In6Sn6,InSn,101,NCH(g) + 3* -> C* + H* + N*,H,top,3.996014714204307,Catalysis-Hub,False,3.996014714204307
UmVhY3Rpb246Mzc2NDUw,Cu6Ti6|CuTi|101,Cu6Ti6,CuTi,101,CH4(g) + 5* -> C* + 4H*,H,hollow,-0.8569783164410865,Catalysis-Hub,False,-0.8569783164410865
UmVhY3Rpb246Mzc2OTUx,Ga6Sn6|GaSn|101,Ga6Sn6,GaSn,101,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,H,top,9.91549793429624,Catalysis-Hub,False,9.91549793429624
UmVhY3Rpb246Mzc3MTIy,Mn6Zr6|MnZr|101,Mn6Zr6,MnZr,101,H2S(g) + 3* -> 2H* + S*,H,hollow,-4.468655771417502,Catalysis-Hub,False,-4.468655771417502
UmVhY3Rpb246MzYxNDU3,Bi6Pd6|BiPd|101,Bi6Pd6,BiPd,101,H2O2(g) + 4* -> 2H* + 2O*,H,bridge,0.9047368799426749,Catalysis-Hub,False,0.9047368799426749
UmVhY3Rpb246MzcyNzUz,Mo6Ti6|MoTi|101,Mo6Ti6,MoTi,101,H2O2(g) + 4* -> 2H* + 2O*,H,hollow,-11.369214415653232,Catalysis-Hub,False,-11.369214415653232
UmVhY3Rpb246MzczMjIy,Ga6Hf6|GaHf|101,Ga6Hf6,GaHf,101,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,H,bridge,-2.88754933252892,Catalysis-Hub,False,-2.88754933252892
UmVhY3Rpb246MzczNDE4,Ag6Re6|AgRe|101,Ag6Re6,AgRe,101,H2O(g) + 3* -> 2H* + O*,H,bridge,-2.237481889178639,Catalysis-Hub,False,-2.237481889178639
UmVhY3Rpb246MzczODQ5,Nb6Pd6|NbPd|101,Nb6Pd6,NbPd,101,CH3OH(g) + 6* -> C* + 4H* + O*,H,hollow,-3.726143909908842,Catalysis-Hub,False,-3.726143909908842
UmVhY3Rpb246Mzc0MDU0,Al9Ru3|Al3Ru|111,Al9Ru3,Al3Ru,111,NH* + * -> H* + N*,H,top,1.0501867609909823,Catalysis-Hub,False,1.0501867609909823
UmVhY3Rpb246Mzc0NDQ1,Tc6Ti6|TcTi|101,Tc6Ti6,TcTi,101,OCHOH(g) + 5* -> C* + 2H* + 2O*,H,hollow,-6.802410856538927,Catalysis-Hub,False,-6.802410856538927
UmVhY3Rpb246Mzc1MjA4,Al6Cd6|AlCd|101,Al6Cd6,AlCd,101,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,H,top,5.24105512031349,Catalysis-Hub,False,5.24105512031349
UmVhY3Rpb246Mzc1ODc5,Rh6Tc6|RhTc|101,Rh6Tc6,RhTc,101,H2O(g) + 3* -> 2H* + O*,H,hollow,-1.9817788278761554,Catalysis-Hub,False,-1.9817788278761554
UmVhY3Rpb246Mzc2MDQz,Hf6W6|HfW|101,Hf6W6,HfW,101,CH3CH2OH(g) + 9* -> 2C* + 6H* + O*,H,hollow,-8.390929403687892,Catalysis-Hub,False,-8.390929403687892
UmVhY3Rpb246Mzc2MjY1,In6Sn6|InSn|101,In6Sn6,InSn,101,C2H2(g) + 4* -> 2C* + 2H*,H,top,5.623588264593252,Catalysis-Hub,False,5.623588264593252
UmVhY3Rpb246Mzc2Njkw,Cr6Sn6|CrSn|101,Cr6Sn6,CrSn,101,CH4(g) + 5* -> C* + 4H*,H,bridge,1.987655534555529,Catalysis-Hub,False,1.987655534555529
UmVhY3Rpb246Mzc2ODMx,Hg6Ti6|HgTi|101,Hg6Ti6,HgTi,101,H2O2(g) + 4* -> 2H* + 2O*,H,bridge,-9.965500484862105,Catalysis-Hub,False,-9.965500484862105
UmVhY3Rpb246Mzc3MTIz,Mn6Zr6|MnZr|101,Mn6Zr6,MnZr,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,H,hollow,-15.407193982167882,Catalysis-Hub,False,-15.407193982167882
UmVhY3Rpb246MzYxNDU4,Bi6Pd6|BiPd|101,Bi6Pd6,BiPd,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,bridge,4.320388831749369,Catalysis-Hub,False,4.320388831749369
UmVhY3Rpb246MzcyNzU0,Mo6Ti6|MoTi|101,Mo6Ti6,MoTi,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,hollow,-19.98254613354038,Catalysis-Hub,False,-19.98254613354038
UmVhY3Rpb246MzczMjIz,Ga6Hf6|GaHf|101,Ga6Hf6,GaHf,101,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,H,bridge,-4.863502339350362,Catalysis-Hub,False,-4.863502339350362
UmVhY3Rpb246MzczODUw,Nb6Pd6|NbPd|101,Nb6Pd6,NbPd,101,H2S(g) + 3* -> 2H* + S*,H,hollow,-3.920013999411708,Catalysis-Hub,False,-3.920013999411708
UmVhY3Rpb246Mzc0MDU1,Al9Ru3|Al3Ru|111,Al9Ru3,Al3Ru,111,SH* + * -> H* + S*,H,top,-0.7543294932693243,Catalysis-Hub,False,-0.7543294932693243
UmVhY3Rpb246Mzc0NDQ2,Tc6Ti6|TcTi|101,Tc6Ti6,TcTi,101,H2O(g) + 3* -> 2H* + O*,H,hollow,-3.6160212083833585,Catalysis-Hub,False,-3.6160212083833585
UmVhY3Rpb246Mzc0NzQ4,Mo6Rh6|MoRh|101,Mo6Rh6,MoRh,101,CH3CH3(g) + 8* -> 2C* + 6H*,H,hollow,-1.0952572484171696,Catalysis-Hub,False,-1.0952572484171696
UmVhY3Rpb246Mzc1NjA4,Au6Zn6|AuZn|101,Au6Zn6,AuZn,101,CH3CH3(g) + 8* -> 2C* + 6H*,H,bridge,10.67873983662082,Catalysis-Hub,False,10.67873983662082
UmVhY3Rpb246Mzc2NDUy,Cu6Ti6|CuTi|101,Cu6Ti6,CuTi,101,OCHOH(g) + 5* -> C* + 2H* + 2O*,H,hollow,-6.284032633340985,Catalysis-Hub,False,-6.284032633340985
UmVhY3Rpb246Mzc2ODMy,Hg6Ti6|HgTi|101,Hg6Ti6,HgTi,101,H2SO4(g) + 7* -> 2H* + 4O* + S*,H,bridge,-17.75943267155708,Catalysis-Hub,False,-17.75943267155708
UmVhY3Rpb246Mzc3MTI0,Mn6Zr6|MnZr|101,Mn6Zr6,MnZr,101,CH3SH(g) + 6* -> C* + 4H* + S*,H,hollow,-5.991526311361326,Catalysis-Hub,False,-5.991526311361326
UmVhY3Rpb246MzYxNDU5,Bi6Pd6|BiPd|101,Bi6Pd6,BiPd,101,CH3OH(g) + 6* -> C* + 4H* + O*,H,bridge,6.595624203004718,Catalysis-Hub,False,6.595624203004718
UmVhY3Rpb246MzcyNzU1,Mo6Ti6|MoTi|101,Mo6Ti6,MoTi,101,CH3OH(g) + 6* -> C* + 4H* + O*,H,hollow,-7.455836048090987,Catalysis-Hub,False,-7.455836048090987
UmVhY3Rpb246MzczMjI0,Ga6Hf6|GaHf|101,Ga6Hf6,GaHf,101,CH3CHO(g) + 7* -> 2C* + 4H* + O*,H,bridge,-2.6707173250412097,Catalysis-Hub,False,-2.6707173250412097
UmVhY3Rpb246MzczNDIw,Ag6Re6|AgRe|101,Ag6Re6,AgRe,101,NCH(g) + 3* -> C* + H* + N*,H,bridge,-2.750797434401079,Catalysis-Hub,False,-2.750797434401079
UmVhY3Rpb246MzczODUx,Au9Ru3|Au3Ru|111,Au9Ru3,Au3Ru,111,CH* + * -> C* + H*,H,hollow,0.49886140240050736,Catalysis-Hub,False,0.49886140240050736
UmVhY3Rpb246Mzc0MDU2,Al9Ru3|Al3Ru|111,Al9Ru3,Al3Ru,111,CH2* + * -> CH* + H*,H,top,0.2645176448022539,Catalysis-Hub,False,0.2645176448022539
UmVhY3Rpb246Mzc1MjEw,Al6Cd6|AlCd|101,Al6Cd6,AlCd,101,CH4(g) + 5* -> C* + 4H*,H,top,4.057729588758889,Catalysis-Hub,False,4.057729588758889
UmVhY3Rpb246Mzc1ODgx,Rh6Tc6|RhTc|101,Rh6Tc6,RhTc,101,NCH(g) + 3* -> C* + H* + N*,H,hollow,-2.2199389819983253,Catalysis-Hub,False,-2.2199389819983253
UmVhY3Rpb246Mzc2MDQ1,Hf6W6|HfW|101,Hf6W6,HfW,101,CH4(g) + 5* -> C* + 4H*,H,hollow,-2.7558492275410345,Catalysis-Hub,False,-2.7558492275410345
UmVhY3Rpb246Mzc2MjY3,In6Sn6|InSn|101,In6Sn6,InSn,101,CH2CH2(g) + 6* -> 2C* + 4H*,H,top,8.872676342501677,Catalysis-Hub,False,8.872676342501677
UmVhY3Rpb246Mzc2NDUz,Cu6Ti6|CuTi|101,Cu6Ti6,CuTi,101,H2O(g) + 3* -> 2H* + O*,H,hollow,-4.026270235781453,Catalysis-Hub,False,-4.026270235781453
UmVhY3Rpb246Mzc2Njky,Cr6Sn6|CrSn|101,Cr6Sn6,CrSn,101,OCHOH(g) + 5* -> C* + 2H* + 2O*,H,bridge,-0.5182273359334886,Catalysis-Hub,False,-0.5182273359334886
UmVhY3Rpb246Mzc2ODMz,Hg6Ti6|HgTi|101,Hg6Ti6,HgTi,101,CH3OH(g) + 6* -> C* + 4H* + O*,H,bridge,-4.4829750817002605,Catalysis-Hub,False,-4.4829750817002605
UmVhY3Rpb246Mzc2OTU0,Cu6Pt6|CuPt|101,Cu6Pt6,CuPt,101,NH2(g) + 3* -> 2H* + N*,H,bridge,-2.0225891008879557,Catalysis-Hub,False,-2.0225891008879557
UmVhY3Rpb246Mzc3MTI1,Mn6Zr6|MnZr|101,Mn6Zr6,MnZr,101,CH3CH2SH(g) + 9* -> 2C* + 6H* + S*,H,hollow,-7.433160802255202,Catalysis-Hub,False,-7.433160802255202
UmVhY3Rpb246MzYxNDYw,Bi6Pd6|BiPd|101,Bi6Pd6,BiPd,101,H2S(g) + 3* -> 2H* + S*,H,bridge,0.35632177889613104,Catalysis-Hub,False,0.35632177889613104
UmVhY3Rpb246MzcyNzU2,Mo6Ti6|MoTi|101,Mo6Ti6,MoTi,101,H2S(g) + 3* -> 2H* + S*,H,hollow,-5.410100400002079,Catalysis-Hub,False,-5.410100400002079
UmVhY3Rpb246MzczNDIx,Ag6Re6|AgRe|101,Ag6Re6,AgRe,101,C2H2(g) + 4* -> 2C* + 2H*,H,bridge,-2.7906483700126614,Catalysis-Hub,False,-2.7906483700126614
UmVhY3Rpb246MzczODUy,Nb6Pd6|NbPd|101,Nb6Pd6,NbPd,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,H,hollow,-13.018802111755576,Catalysis-Hub,False,-13.018802111755576
UmVhY3Rpb246Mzc0MDU3,Al9Ru3|Al3Ru|111,Al9Ru3,Al3Ru,111,CH3* + * -> CH2* + H*,H,top,0.4860225272295793,Catalysis-Hub,False,0.4860225272295793
UmVhY3Rpb246Mzc0NDQ4,Tc6Ti6|TcTi|101,Tc6Ti6,TcTi,101,NCH(g) + 3* -> C* + H* + N*,H,hollow,-3.782805222305228,Catalysis-Hub,False,-3.782805222305228
UmVhY3Rpb246Mzc0NzUw,Mo6Rh6|MoRh|101,Mo6Rh6,MoRh,101,H2O2(g) + 4* -> 2H* + 2O*,H,hollow,-7.67998642166026,Catalysis-Hub,False,-7.67998642166026
UmVhY3Rpb246Mzc1NjEw,Au6Zn6|AuZn|101,Au6Zn6,AuZn,101,H2O2(g) + 4* -> 2H* + 2O*,H,bridge,0.7356227555562782,Catalysis-Hub,False,0.7356227555562782
UmVhY3Rpb246Mzc1ODgy,Rh6Tc6|RhTc|101,Rh6Tc6,RhTc,101,C2H2(g) + 4* -> 2C* + 2H*,H,hollow,-2.2791407490140614,Catalysis-Hub,False,-2.2791407490140614
UmVhY3Rpb246Mzc2MjY4,In6Sn6|InSn|101,In6Sn6,InSn,101,H2(g) + 2* -> 2H*,H,top,1.1508222136854442,Catalysis-Hub,False,1.1508222136854442
UmVhY3Rpb246Mzc2Njkz,Cr6Sn6|CrSn|101,Cr6Sn6,CrSn,101,H2O(g) + 3* -> 2H* + O*,H,bridge,-1.563775100281532,Catalysis-Hub,False,-1.563775100281532
UmVhY3Rpb246Mzc2ODM0,Hg6Ti6|HgTi|101,Hg6Ti6,HgTi,101,H2S(g) + 3* -> 2H* + S*,H,bridge,-3.9106263440061184,Catalysis-Hub,False,-3.9106263440061184
UmVhY3Rpb246Mzc3MTI2,Mn6Zr6|MnZr|101,Mn6Zr6,MnZr,101,CH3COOH(g) + 8* -> 2C* + 4H* + 2O*,H,hollow,-9.11266687057605,Catalysis-Hub,False,-9.11266687057605
UmVhY3Rpb246MzYxNDYx,Bi6Pd6|BiPd|101,Bi6Pd6,BiPd,101,H2SO3(g) + 6* -> 2H* + 3O* + S*,H,bridge,2.7258507177484717,Catalysis-Hub,False,2.7258507177484717
UmVhY3Rpb246MzgwMTQ2,Cu6Sn6|CuSn|101,Cu6Sn6,CuSn,101,CH* + * -> C* + H*,H,bridge,1.3487019005988259,Catalysis-Hub,False,1.3487019005988259
UmVhY3Rpb246MzgwMTc2,Al3Sn9|Sn3Al|111,Al3Sn9,Sn3Al,111,C2H2(g) + 4* -> 2C* + 2H*,H,bridge-tilt,4.984421701789813,Catalysis-Hub,False,4.984421701789813
UmVhY3Rpb246MzgwMjcx,Cd3In9|In3Cd|111,Cd3In9,In3Cd,111,H2(g) + 2* -> 2H*,H,hollow,1.3896132638784024,Catalysis-Hub,False,1.3896132638784024
UmVhY3Rpb246MzgwMzAw,Sn3Zr9|Zr3Sn|111,Sn3Zr9,Zr3Sn,111,H2(g) + 2* -> 2H*,H,hollow,-2.0954022743152905,Catalysis-Hub,False,-2.0954022743152905
UmVhY3Rpb246MzgwMzY3,Pb9W3|Pb3W|111,Pb9W3,Pb3W,111,H2(g) + 2* -> 2H*,H,hollow,1.6790106850840516,Catalysis-Hub,False,1.6790106850840516
UmVhY3Rpb246MzgwMzk2,Au9Ru3|Au3Ru|111,Au9Ru3,Au3Ru,111,H2(g) + 2* -> 2H*,H,hollow,-0.3441758417156393,Catalysis-Hub,False,-0.3441758417156393
UmVhY3Rpb246MzgwNDI1,Hf9Zr3|Hf3Zr|111,Hf9Zr3,Hf3Zr,111,H2(g) + 2* -> 2H*,H,hollow,-1.9889445377174866,Catalysis-Hub,False,-1.9889445377174866
UmVhY3Rpb246MzgwNDU5,In3Zn9|Zn3In|111,In3Zn9,Zn3In,111,H2(g) + 2* -> 2H*,H,bridge,0.9607779088856319,Catalysis-Hub,False,0.9607779088856319
UmVhY3Rpb246MzgwNDg4,Co9W3|Co3W|111,Co9W3,Co3W,111,H2(g) + 2* -> 2H*,H,hollow,-1.0851083545257438,Catalysis-Hub,False,-1.0851083545257438
UmVhY3Rpb246MzgwNTE3,Cr9La3|Cr3La|111,Cr9La3,Cr3La,111,H2(g) + 2* -> 2H*,H,top-tilt,-1.294202260714826,Catalysis-Hub,False,-1.294202260714826
UmVhY3Rpb246MzgwNTQz,Al9Ni3|Al3Ni|111,Al9Ni3,Al3Ni,111,C2H2(g) + 4* -> 2C* + 2H*,H,top,3.884373753186935,Catalysis-Hub,False,3.884373753186935
UmVhY3Rpb246MzczNjUz,Cu9Os3|Cu3Os|111,Cu9Os3,Cu3Os,111,CH3* + * -> CH2* + H*,H,hollow,-0.15108209319441812,Catalysis-Hub,False,-0.15108209319441812
UmVhY3Rpb246Mzc5NTgz,Pt3Tl9|Tl3Pt|111,Pt3Tl9,Tl3Pt,111,CH3CH3(g) + 8* -> 2C* + 6H*,H,top-tilt,6.121051546171088,Catalysis-Hub,False,6.121051546171088
UmVhY3Rpb246Mzc5NjQ2,Hf3Ir9|Ir3Hf|111,Hf3Ir9,Ir3Hf,111,CH3CH3(g) + 8* -> 2C* + 6H*,H,hollow,-2.1499748408101595,Catalysis-Hub,False,-2.1499748408101595
UmVhY3Rpb246Mzc5NzM4,Mo3Sn9|Sn3Mo|111,Mo3Sn9,Sn3Mo,111,CH3CH3(g) + 8* -> 2C* + 6H*,H,top,10.51295665678424,Catalysis-Hub,False,10.51295665678424
UmVhY3Rpb246MzgwMDU1,Au3Cu9|Cu3Au|111,Au3Cu9,Cu3Au,111,NH3(g) + 4* -> 3H* + N*,H,hollow,2.2443730361872554,Catalysis-Hub,False,2.2443730361872554
