kind,candidate_id,formula,surface,site,PC1,PC2,dG_H,pred_dG_H,pred_sigma,near_zero_rank,priority_rank,dft_converged
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site134,0.8573643065851059,11.275577449445981,-0.4887150649999999,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site138,0.8575366570133546,11.278051045538916,-0.42517804083333,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site139,0.8575797446204169,11.27866944456215,-0.4585039436111265,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site143,0.8577520950486658,11.281143040655085,-0.422517346333333,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site145,0.8578382702627901,11.282379838701553,-0.4455453961111036,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site150,0.8580537082981013,11.285471833817722,-0.4804558307142932,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site152,0.8581398835122257,11.286708631864188,-0.4544600618055665,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site153,0.858182971119288,11.287327030887422,-0.4542577249305613,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site154,0.8582260587263503,11.287945429910657,-0.4541244040277786,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site155,0.8582691463334123,11.28856382893389,-0.4540963901389044,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site156,0.8583122339404746,11.289182227957124,-0.4594434252381031,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site163,0.8586138471899102,11.293511021119759,-0.4527829812500078,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site164,0.8586569347969725,11.294129420142994,-0.4526617536111238,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site165,0.8587000224040345,11.294747819166227,-0.4521721913194506,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site168,0.8588292852252212,11.29660301623593,-0.4669289249999906,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site169,0.8588723728322835,11.297221415259163,-0.4519398530555697,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site172,0.8590016356534701,11.299076612328863,-0.4088204862222243,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site174,0.8590878108675947,11.300313410375331,-0.4369478327777819,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site175,0.8591308984746567,11.300931809398564,-0.4061543386666699,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site176,0.859173986081719,11.301550208421798,-0.4364794483333298,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site178,0.8592601612958436,11.302787006468266,-0.4362071116666787,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site179,0.8593032489029057,11.3034054054915,-0.4163378652142862,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site180,0.859346336509968,11.304023804514733,-0.4360991961111217,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site181,0.8593894241170302,11.304642203537966,-0.4018354693333315,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site183,0.8594755993311546,11.305879001584435,-0.4083057083571524,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site185,0.8595617745452789,11.307115799630903,-0.4351808116666689,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site187,0.8596479497594035,11.30835259767737,-0.4344777094444604,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site19,0.8524092317729505,11.204461561774101,-0.566635718333373,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site191,0.8598203001876524,11.310826193770305,-0.4398906334920637,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site194,0.8599495630088391,11.312681390840007,-0.4330848494444506,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site197,0.8600788258300257,11.314536587909707,-0.4369023897916698,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site199,0.8601650010441501,11.315773385956176,-0.4328456764285907,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site2,0.8516767424528929,11.193948778379129,-0.4367571031818639,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site20,0.8524523193800128,11.205079960797336,-0.5512289521428622,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site200,0.8602080886512123,11.316391784979409,-0.4356466550000064,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site201,0.8602511762582746,11.317010184002642,-0.4288141707142878,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site202,0.8602942638653367,11.317628583025876,-0.4348198684722256,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site204,0.8603804390794613,11.318865381072344,-0.4335146997916691,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site205,0.8604235266865236,11.319483780095577,-0.4322635313194559,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site209,0.8605958771147723,11.321957376188513,-0.4353093087499928,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site21,0.852495406987075,11.20569835982057,-0.5606910750000225,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site213,0.8607682275430212,11.324430972281448,-0.433605104999998,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site215,0.8608544027571455,11.325667770327914,-0.4323823762500041,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site221,0.861112928399519,11.329378164467316,-0.4270276618055675,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site222,0.8611560160065811,11.329996563490552,-0.4304521087500035,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site224,0.8612421912207057,11.331233361537018,-0.4281080987500161,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site225,0.8612852788277677,11.331851760560252,-0.4273745887499985,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site233,0.8616299796842656,11.336798952746122,-0.4180682265277834,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site234,0.8616730672913279,11.337417351769355,-0.4170642740277822,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site235,0.8617161548983899,11.338035750792589,-0.416954222569449,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site236,0.8617592425054522,11.338654149815824,-0.4177711362500105,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site238,0.8618454177195766,11.33989094786229,-0.4141328962500097,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site24,0.8526246698082617,11.207553556890272,-0.4686608790555561,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site240,0.8619315929337011,11.341127745908757,-0.4099420300000105,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site244,0.8621039433619498,11.343601342001692,-0.3979409137500198,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site248,0.8622762937901988,11.346074938094628,-0.3795103887500062,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site250,0.8623624690043233,11.347311736141094,-0.3831638192361279,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site251,0.8624055566113854,11.34793013516433,-0.3825554528472329,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site253,0.86249173182551,11.349166933210796,-0.3357025937499998,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site256,0.8626209946466966,11.351022130280498,-0.3954389927777886,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site26,0.852710845022386,11.208790354936738,-0.5482642516666754,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site260,0.8627933450749455,11.353495726373433,-0.3908519961111223,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site261,0.8628364326820076,11.354114125396666,-0.3846707216666674,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site269,0.8631811335385055,11.359061317582537,-0.3655071938889023,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site27,0.8527539326294483,11.209408753959972,-0.5575027282142917,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site29,0.8528401078435729,11.21064555200644,-0.5434250678571452,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site3,0.851719830059955,11.194567177402362,-0.4473147364999993,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site30,0.852883195450635,11.211263951029673,-0.4978559609027889,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site31,0.8529262830576972,11.211882350052907,-0.5030894422222332,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site33,0.8530124582718216,11.213119148099373,-0.4826236594444582,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site37,0.8531848087000705,11.215592744192309,-0.5081897575000056,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site38,0.8532278963071328,11.216211143215544,-0.4855284288889013,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site39,0.8532709839141951,11.216829542238777,-0.507744681250017,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site4,0.8517629176670173,11.195185576425596,-0.525982962777789,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site40,0.8533140715212572,11.21744794126201,-0.4801416549999986,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site41,0.8533571591283194,11.218066340285244,-0.4797277661111189,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site43,0.8534433343424438,11.219303138331712,-0.5344869250000102,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site45,0.8535295095565684,11.220539936378179,-0.5331381664285736,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site46,0.8535725971636304,11.221158335401412,-0.4691781116666789,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site50,0.8537449475918794,11.223631931494348,-0.4571003550000228,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site52,0.8538311228060039,11.224868729540816,-0.455312638833332,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site53,0.853874210413066,11.22548712856405,-0.4326486550000027,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site56,0.8540034732342526,11.22734232563375,-0.4537278913333327,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site57,0.8540465608413149,11.227960724656985,-0.4534584941111083,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site58,0.8540896484483772,11.228579123680218,-0.4532458808333394,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site59,0.8541327360554395,11.229197522703451,-0.452978768555563,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site66,0.854434349304875,11.233526315866088,-0.4512839008888881,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site67,0.8544774369119371,11.234144714889322,-0.4511821924444575,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site68,0.8545205245189994,11.234763113912555,-0.4507559403333384,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site69,0.8545636121260617,11.235381512935788,-0.4506501343333418,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site7,0.8518921804882039,11.197040773495297,-0.4652158259999851,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site71,0.854649787340186,11.236618310982257,-0.4499488258333384,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site72,0.8546928749472483,11.23723671000549,-0.4935166908928506,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site74,0.8547790501613727,11.238473508051957,-0.4702354138888975,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site75,0.854822137768435,11.239091907075192,-0.4745926058928599,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site78,0.8549514005896216,11.240947104144892,-0.4470567683888974,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site80,0.855037575803746,11.24218390219136,-0.4927813803968296,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site81,0.8550806634108082,11.242802301214594,-0.5175518821428601,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site82,0.8551237510178705,11.243420700237827,-0.4669030572222254,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site84,0.8552099262319949,11.244657498284294,-0.4667189827777823,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site87,0.8553391890531815,11.246512695353996,-0.5154088149999845,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site88,0.8553822766602438,11.24713109437723,-0.5144326607142895,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site90,0.8554684518743682,11.248367892423698,-0.4894482350000093,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site91,0.8555115394814304,11.248986291446931,-0.4668355319285759,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site93,0.855597714695555,11.250223089493398,-0.4424711758333331,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site94,0.8556408023026171,11.250841488516633,-0.4422960041666701,,,,,False
train,Mo27B54|MoB2|B00Hn,Mo27B54,MoB2,site98,0.855813152730866,11.253315084609566,-0.4647381732857111,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site100,0.7997648086869156,11.229393480168156,-0.3926546116666587,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site101,0.7998078962939779,11.23001187919139,-0.3918164327777858,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site102,0.7998509839010401,11.230630278214623,-0.4066829854166687,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site103,0.7998940715081022,11.231248677237856,-0.4538514978571421,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site105,0.7999802467222268,11.232485475284324,-0.4054566768055597,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site109,0.8001525971504757,11.23495907137726,-0.3720493039444521,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site110,0.8001956847575378,11.235577470400493,-0.4194456950000074,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site111,0.8002387723646001,11.236195869423726,-0.3885114016666698,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site112,0.8002818599716623,11.23681426844696,-0.4191751049999936,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site114,0.8003680351857867,11.238051066493428,-0.4184720513491959,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site116,0.800454210399911,11.239287864539895,-0.386019458333332,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site117,0.8004972980069733,11.239906263563128,-0.4173012699999958,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site118,0.8005403856140356,11.240524662586363,-0.4009003962499994,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site119,0.8005834732210979,11.241143061609597,-0.4171371412499951,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site120,0.80062656082816,11.24176146063283,-0.3831798361111143,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site122,0.8007127360422845,11.242998258679297,-0.3823209738888838,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site127,0.8009281740775955,11.246090253795467,-0.3952458823611088,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site129,0.8010143492917201,11.247327051841934,-0.3790922861111059,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site130,0.8010574368987822,11.247945450865167,-0.3789705627777822,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site136,0.8013159625411554,11.251655845004569,-0.3555576035555545,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site138,0.80140213775528,11.252892643051037,-0.3754312438888973,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site141,0.8015314005764667,11.25474784012074,-0.3898483540277822,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site142,0.8015744881835289,11.255366239143973,-0.4046407550000026,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site143,0.801617575790591,11.255984638167206,-0.3894401584027752,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site144,0.8016606633976533,11.25660303719044,-0.4040502887499997,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site147,0.8017899262188399,11.258458234260141,-0.4121587559999938,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site149,0.8018761014329645,11.259695032306608,-0.4105638286249956,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site15,0.7961023620866269,11.176829563193287,-0.4416170950000264,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site150,0.8019191890400266,11.260313431329843,-0.4263415989999868,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site151,0.8019622766470889,11.260931830353076,-0.4098182458750046,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site152,0.8020053642541511,11.26155022937631,-0.3717052250000152,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site156,0.8021777146824001,11.264023825469245,-0.4045037192499947,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site157,0.8022208022894621,11.264642224492478,-0.4204262719999958,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site158,0.8022638898965244,11.265260623515712,-0.4059677729999976,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site161,0.8023931527177111,11.267115820585413,-0.414276903571431,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site162,0.8024362403247733,11.267734219608647,-0.4050506927777759,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site164,0.8025224155388977,11.268971017655115,-0.3826014880555585,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site165,0.80256550314596,11.269589416678349,-0.3972532266249999,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site167,0.8026516783600843,11.270826214724815,-0.3977276699999947,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site169,0.8027378535742089,11.272063012771284,-0.3906116113749945,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site17,0.7961885373007512,11.178066361239756,-0.4802197051785687,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site171,0.8028240287883333,11.273299810817752,-0.3839056909999954,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site175,0.8029963792165822,11.275773406910686,-0.3931755865079304,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site176,0.8030394668236445,11.27639180593392,-0.3823824807499917,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site177,0.8030825544307065,11.277010204957154,-0.3898577862500048,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site18,0.7962316249078135,11.178684760262989,-0.41321151972222,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site180,0.8032118172518932,11.278865402026854,-0.4046799328571333,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site181,0.8032549048589555,11.27948380105009,-0.4269162992857096,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site182,0.8032979924660177,11.280102200073323,-0.3727538678472181,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site184,0.8033841676801421,11.28133899811979,-0.3877710099999945,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site188,0.803556518108391,11.283812594212725,-0.4023275066964201,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site189,0.8035996057154533,11.284430993235958,-0.3861048887499976,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site190,0.8036426933225154,11.285049392259193,-0.3691938379861139,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site192,0.8037288685366399,11.28628619030566,-0.4167048978571464,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site193,0.8037719561437022,11.286904589328893,-0.4007532273214258,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site194,0.8038150437507641,11.287522988352126,-0.3849595762500115,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site195,0.8038581313578264,11.288141387375362,-0.4146214021428543,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site196,0.8039012189648886,11.288759786398595,-0.3878032472222198,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site197,0.8039443065719507,11.289378185421828,-0.365802790486112,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site198,0.803987394179013,11.289996584445062,-0.3478267283333404,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site199,0.8040304817860753,11.290614983468295,-0.3648178330555538,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site2,0.795542223194818,11.16879037589125,-0.3959666959090823,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site200,0.8040735693931373,11.29123338249153,-0.4121153678571382,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site206,0.8043320950355106,11.294943776630932,-0.3803796624999936,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site207,0.8043751826425729,11.295562175654165,-0.4091201135714268,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site208,0.8044182702496352,11.296180574677399,-0.379042243750007,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site21,0.7963608877290002,11.180539957332691,-0.4637028187499936,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site211,0.8045475330708218,11.2980357717471,-0.3732912425396892,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site215,0.8047198834990708,11.300509367840036,-0.376059914999999,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site217,0.8048060587131951,11.301746165886502,-0.3911547391071437,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site22,0.7964039753360624,11.181158356355924,-0.4169872057954442,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site222,0.8050214967485061,11.304838161002671,-0.367724862222222,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site224,0.8051076719626304,11.30607495904914,-0.3698300237499978,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site225,0.8051507595696927,11.306693358072373,-0.3670188165079349,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site226,0.805193847176755,11.307311757095606,-0.4044797333333274,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site227,0.8052369347838171,11.307930156118841,-0.3649176092063446,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site231,0.805409285212066,11.310403752211775,-0.4018188380952435,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site232,0.8054523728191283,11.311022151235008,-0.3996601949999861,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site233,0.8054954604261904,11.311640550258243,-0.3396757138194396,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site234,0.8055385480332526,11.312258949281476,-0.3388916302083318,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site236,0.8056247232473772,11.313495747327943,-0.3987217082142887,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site239,0.8057539860685639,11.315350944397645,-0.3482847352777771,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site24,0.7964901505501868,11.182395154402391,-0.4342335638889001,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site240,0.8057970736756259,11.315969343420878,-0.387378548333326,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site246,0.8060555993179994,11.31967973756028,-0.3815283366666525,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site248,0.8061417745321238,11.320916535606749,-0.3679168018749953,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site249,0.806184862139186,11.321534934629982,-0.3808564116666654,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site25,0.7965332381572491,11.183013553425624,-0.4163565155681823,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site251,0.8062710373533104,11.32277173267645,-0.3146208120138851,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site252,0.8063141249603727,11.323390131699684,-0.3263105286111202,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site253,0.8063572125674348,11.324008530722917,-0.3828477745237995,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site256,0.8064864753886216,11.325863727792619,-0.3040067946527769,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site258,0.8065726506027462,11.327100525839086,-0.296504265416662,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site259,0.8066157382098085,11.32771892486232,-0.361165493928559,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site261,0.8067019134239328,11.328955722908788,-0.3597515036607136,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site262,0.8067450010309951,11.329574121932021,-0.3735203260714272,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site265,0.8068742638521818,11.331429319001723,-0.3715698942857097,,,,,False
train,Mo27B55|MoB2|B01Hn,Mo27B55,MoB2,site266,0.806917351459244,11.332047718024956,-0.3536989849107124,,,,,False
